document_id,set,kind,story_url,story_file_size,wiki_url,wiki_title,story_word_count,story_start,story_end
4c428ffec939a3607a4da2e68ca684c03f6e8959,train,gutenberg,http://www.gutenberg.org/ebooks/30188.txt.utf-8,440499,http://en.wikipedia.org/wiki/The_Fifth_Queen,The Fifth Queen,92701,Produced by Sankar,new eBooks .
4ca62421b3a470677c302b5bc488870e0f09137c,train,gutenberg,http://www.gutenberg.org/ebooks/6593.txt.utf-8,2016174,"http://en.wikipedia.org/wiki/The_History_of_Tom_Jones,_a_Foundling","The History of Tom Jones, a Foundling",410897,Produced by Carlo,new eBooks .
4d36547aa42b054fa6e8ee99e541acb8b0070fc0,train,gutenberg,http://www.gutenberg.org/files/19819/19819-0.txt,306750,http://en.wikipedia.org/wiki/Comus_(John_Milton),Comus (John Milton),61647,Produced by Curtis,new eBooks .
4d64bda641788de51424d99f5f79393767abfac7,test,gutenberg,http://www.gutenberg.org/ebooks/42183.txt.utf-8,86154,http://en.wikipedia.org/wiki/Queen_of_the_Black_Coast,Queen of the Black Coast,16396,Produced by Greg,new eBooks .
4d9f09db509c6ee9f523b2499ed019af1d762c21,test,gutenberg,http://www.gutenberg.org/ebooks/92.txt.utf-8,399948,http://en.wikipedia.org/wiki/Tarzan_and_the_Jewels_of_Opar,Tarzan and the Jewels of Opar,77056,Produced by Judith,new eBooks .
4db23116ec1059a6f94867461edf45596d20f8d2,train,gutenberg,http://www.gutenberg.org/ebooks/18868.txt.utf-8,789182,http://en.wikipedia.org/wiki/With_Kitchener_in_the_Soudan,With Kitchener in the Soudan,165704,E-text prepared by,new eBooks .
4dcfb547a77a706c9436a0e1960c0a9ffd1ec18f,train,gutenberg,http://www.gutenberg.org/ebooks/113.txt.utf-8,461503,http://en.wikipedia.org/wiki/The_Secret_Garden,The Secret Garden,97684,In Honor of,new eBooks .
4e6e052732e90a9c127f6502feddee1a17301c14,test,gutenberg,http://www.gutenberg.org/ebooks/9182.txt.utf-8,1137608,http://en.wikipedia.org/wiki/Villette_(novel),Villette (novel),234484,Produced by Delphine,new eBooks .
4e959a5d22e1968a1950ac836a1ba0cc3edffa41,valid,gutenberg,http://www.gutenberg.org/files/969/969-0.txt,978091,http://en.wikipedia.org/wiki/The_Tenant_of_Wildfell_Hall,The Tenant of Wildfell Hall,207258,Transcribed from the,new eBooks .
4ff62e050b4eba11e273a060f0e5b0080746ea79,test,gutenberg,http://www.gutenberg.org/files/20004/20004-0.txt,970151,http://en.wikipedia.org/wiki/Tancred_(novel),Tancred (novel),195794,Produced by David,new eBooks .
50345c156f654c89d5971698aa25adfbdd0483c4,train,gutenberg,http://www.gutenberg.org/ebooks/1601.txt.utf-8,653693,http://en.wikipedia.org/wiki/Breaking_Point_(novel),Breaking Point (novel),138443,Produced by Anonymous,new eBooks .
505d50d3d0e05c17a28348c30da57b00118b81fd,train,gutenberg,http://www.gutenberg.org/ebooks/1589.txt.utf-8,189004,http://en.wikipedia.org/wiki/Tamburlaine,Tamburlaine,37548,Produced by Gary,new eBooks .
5072c80a5e769f39362dfb24b630e674d0f999f7,train,gutenberg,http://www.gutenberg.org/ebooks/30836.txt.utf-8,430042,http://en.wikipedia.org/wiki/Seven_Keys_to_Baldpate_(play),Seven Keys to Baldpate (play),91350,Produced by Tor,new eBooks .
518b93650f7e95289f694bccd0fd9f2da1d12369,train,gutenberg,http://www.gutenberg.org/files/4084/4084-0.txt,1905769,http://en.wikipedia.org/wiki/The_Adventures_of_Peregrine_Pickle,The Adventures of Peregrine Pickle,366845,Produced by Tapio,new eBooks .
51cedbf45dd013dd9c6aca1e1dacd1beb7737b34,train,gutenberg,http://www.gutenberg.org/ebooks/367.txt.utf-8,252434,http://en.wikipedia.org/wiki/The_Country_of_the_Pointed_Firs,The Country of the Pointed Firs,52819,Produced by Judith,new eBooks .
51f9c56f45344175cdd87a017a76c7a01d9ae949,train,gutenberg,http://www.gutenberg.org/ebooks/1051.txt.utf-8,512872,http://en.wikipedia.org/wiki/Sartor_Resartus,Sartor Resartus,99780,Produced by Ron,new eBooks .
5200e75f4a31da29a89ea5542261a0533773a500,train,gutenberg,http://www.gutenberg.org/ebooks/171.txt.utf-8,233859,http://en.wikipedia.org/wiki/Charlotte_Temple,Charlotte Temple,45915,Produced by Judith,new eBooks .
522b857d537c17bcf6d7457e7b567a7fd50e9f0d,train,gutenberg,http://www.gutenberg.org/ebooks/10554.txt.utf-8,435652,"http://en.wikipedia.org/wiki/Right_Ho,_Jeeves","Right Ho, Jeeves",91430,Produced by Christine,new eBooks .
531a9eee35e85b8a6912996092d1fe1d76c6fdf4,train,gutenberg,http://www.gutenberg.org/ebooks/3733.txt.utf-8,313561,http://en.wikipedia.org/wiki/Bel_Ami,Bel Ami,64636,Produced by Charles,new eBooks .
536558ac7e53cbcc0602600f3ccc1ba85e05b764,train,gutenberg,http://www.gutenberg.org/ebooks/40203.txt.utf-8,380619,http://en.wikipedia.org/wiki/Ars%C3%A8ne_Lupin_vs._Herlock_Sholmes,Arsène Lupin vs. Herlock Sholmes,76333,Produced by Sr,new eBooks .
5414312a78b21f901f3d2ba656296748c64b1444,train,gutenberg,http://www.gutenberg.org/ebooks/90.txt.utf-8,554775,http://en.wikipedia.org/wiki/The_Son_of_Tarzan,The Son of Tarzan,109753,The Son Of,new eBooks .
542feab28f7513bfe3ec33b941584fa765ca6b8e,valid,gutenberg,http://www.gutenberg.org/ebooks/51.txt.utf-8,455459,http://en.wikipedia.org/wiki/Anne_of_the_Island,Anne of the Island,95726,Produced by Charles,new eBooks .
54f04704d9681890146d9966a49239ab0a5c23cc,train,gutenberg,http://www.gutenberg.org/ebooks/4969.txt.utf-8,862147,http://en.wikipedia.org/wiki/The_Belton_Estate,The Belton Estate,183006,E-text prepared by,new eBooks .
551f029f5648aad782dd5aac3fd2fe453c6c6109,train,gutenberg,http://www.gutenberg.org/ebooks/12341.txt.utf-8,389466,http://en.wikipedia.org/wiki/%C3%80_rebours,À rebours,71330,Produced by Harrison,http : //www.gutenberg.net/GUTINDEX.ALL
55ac84541ede6e0f1106b2e4ab01a2bac2f21e39,test,gutenberg,http://www.gutenberg.org/ebooks/23489.txt.utf-8,348072,http://en.wikipedia.org/wiki/Godfrey_Morgan,Godfrey Morgan,68052,Produced by Taavi,new eBooks .
55d68540c6b86bc90f7a9e630c8b13c0920bf834,test,gutenberg,http://www.gutenberg.org/ebooks/105.txt.utf-8,495014,http://en.wikipedia.org/wiki/Persuasion_(novel),Persuasion (novel),99640,Produced by Sharon,new eBooks .
560fa958f9d6dafe230530dcb1f8788477d0b699,train,gutenberg,http://www.gutenberg.org/ebooks/25021.txt.utf-8,23251,http://en.wikipedia.org/wiki/The_Crab_and_the_Monkey,The Crab and the Monkey,3944,Produced by Jacqueline,new eBooks .
56434e4849e679e4089c33a5f5bd3050e71c5ec1,valid,gutenberg,http://www.gutenberg.org/files/15900/15900-0.txt,858766,http://en.wikipedia.org/wiki/L'%C5%92uvre,L'Œuvre,174257,Produced by Dagny,new eBooks .
56dedbff4098a09264f2032bf4242a7196fa0862,test,gutenberg,http://www.gutenberg.org/ebooks/42332.txt.utf-8,955944,http://en.wikipedia.org/wiki/The_Sorrows_of_Satan,The Sorrows of Satan,196067,Produced by Julie,new eBooks .
571556120960f1940d0aa86b07dab9f9be0ee182,train,gutenberg,http://www.gutenberg.org/ebooks/3544.txt.utf-8,67169,http://en.wikipedia.org/wiki/How_He_Lied_to_Her_Husband,How He Lied to Her Husband,13676,Produced by Eve,new eBooks .
57523a482ae81616899feaff7497fa962edef9b6,valid,gutenberg,http://www.gutenberg.org/ebooks/1023.txt.utf-8,2001188,http://en.wikipedia.org/wiki/Bleak_House,Bleak House,418263,E-text prepared by,new eBooks .
5762ca3fac281a1259c97e0bc3cab99c6f27745a,train,gutenberg,http://www.gutenberg.org/ebooks/3728.txt.utf-8,430213,http://en.wikipedia.org/wiki/The_Getting_of_Wisdom,The Getting of Wisdom,89057,Produced by Col,new eBooks .
57669ca4e799e01c9f6e4d1ed2088f7f02765108,train,gutenberg,http://www.gutenberg.org/ebooks/910.txt.utf-8,427340,http://en.wikipedia.org/wiki/White_Fang,White Fang,86238,Transcribed from the,new eBooks .
57cc5523770d264c141abd6a01f7acdaf080c633,test,gutenberg,http://www.gutenberg.org/ebooks/51082.txt.utf-8,49157,http://en.wikipedia.org/wiki/Coming_Attraction,Coming Attraction,9219,Produced by Greg,new eBooks .
57dab7ea9393dddf1a0d1ebb56306b328d287141,train,gutenberg,http://www.gutenberg.org/ebooks/32256.txt.utf-8,244390,http://en.wikipedia.org/wiki/The_Big_Time,The Big Time,49523,Produced by Greg,new eBooks .
57dd0337b2fc1821f75618b2ba1e8d78c504b2f8,train,gutenberg,http://www.gutenberg.org/ebooks/62.txt.utf-8,399150,http://en.wikipedia.org/wiki/A_Princess_of_Mars,A Princess of Mars,77661,[ Frontispiece :,new eBooks .
580cca514fc51524f646f8ec306128d42b17b665,train,gutenberg,http://www.gutenberg.org/files/51099/51099-0.txt,470534,http://en.wikipedia.org/wiki/Amad%C3%ADs_de_Gaula,Amadís de Gaula,98249,Produced by Josep,new eBooks .
58184a6c7022822b91a6593d00dd12be8bce7f36,test,gutenberg,http://www.gutenberg.org/ebooks/4217.txt.utf-8,493659,http://en.wikipedia.org/wiki/A_Portrait_of_the_Artist_as_a_Young_Man,A Portrait of the Artist as a Young Man,100571,Produced by Col,new eBooks .
581e4f821d5275f6a6e9f4e5b64844d9fd92cd0b,train,gutenberg,http://www.gutenberg.org/ebooks/1369.txt.utf-8,130750,http://en.wikipedia.org/wiki/La_Fausse_Ma%C3%AEtresse,La Fausse Maîtresse,25581,Produced by John,new eBooks .
58af565e7d904df9ff566aa6599eac6001dd77d4,train,gutenberg,http://www.gutenberg.org/ebooks/4554.txt.utf-8,125640,http://en.wikipedia.org/wiki/Lovers'_Vows,Lovers' Vows,23961,This etext was,by Mrs. Inchbald
58b09dbe61c50f921f8d5d4b8c28183a920bf160,test,gutenberg,http://www.gutenberg.org/ebooks/28767.txt.utf-8,70710,http://en.wikipedia.org/wiki/The_Defenders_(short_story),The Defenders (short story),13749,Produced by Greg,new eBooks .
598ad8540bb3851e7347cda52466e566cda0cccf,train,gutenberg,http://www.gutenberg.org/ebooks/32759.txt.utf-8,201749,http://en.wikipedia.org/wiki/Red_Nails,Red Nails,39350,Produced by Greg,new eBooks .
598ccb8c2af5e80a4604113957c573b6b5a523e6,train,gutenberg,http://www.gutenberg.org/ebooks/21736.txt.utf-8,539200,http://en.wikipedia.org/wiki/The_Gorilla_Hunters,The Gorilla Hunters,109716,Produced by Nick,new eBooks .
59d290894fce8fcea5e3f5df09e937535ae58893,train,gutenberg,http://www.gutenberg.org/ebooks/10124.txt.utf-8,268916,http://en.wikipedia.org/wiki/Aunt_Jane's_Nieces_and_Uncle_John,Aunt Jane's Nieces and Uncle John,54214,JOHN*** E-text prepared,FULL LICENSE ***
59d82e2667b4cbdae7869774d63ece4bb4176481,train,gutenberg,http://www.gutenberg.org/ebooks/8394.txt.utf-8,230266,http://en.wikipedia.org/wiki/The_Doings_of_Raffles_Haw,The Doings of Raffles Haw,47082,Produced by Lionel,new eBooks .
5a3c3fa94456d41df5d8711b33687c39f2aa1ca8,test,gutenberg,http://www.gutenberg.org/ebooks/3045.txt.utf-8,1911648,http://en.wikipedia.org/wiki/The_Last_Chronicle_of_Barset,The Last Chronicle of Barset,404641,E-text prepared by,new eBooks .
5ac3d5e216b574eccf17acf5dad1524b8f84dddf,train,gutenberg,http://www.gutenberg.org/ebooks/222.txt.utf-8,436643,http://en.wikipedia.org/wiki/The_Moon_and_Sixpence,The Moon and Sixpence,89486,This etext was,new eBooks .
5adcaefee3be670642adf44400e9da6f0235eff7,train,gutenberg,http://www.gutenberg.org/files/642/642-0.txt,101894,http://en.wikipedia.org/wiki/The_Altar_of_the_Dead,The Altar of the Dead,19944,Transcribed from the,new eBooks .
5ae39df9a568442600cbc2ff2c223e87f2ed4acf,train,gutenberg,http://www.gutenberg.org/ebooks/18458.txt.utf-8,375060,http://en.wikipedia.org/wiki/Star_Born,Star Born,74015,Produced by Jason,new eBooks .
5afbae4b68c7167cbf9068d916ac323aa4a95d0a,train,gutenberg,http://www.gutenberg.org/ebooks/1873.txt.utf-8,152653,http://en.wikipedia.org/wiki/Gambara_(short_story),Gambara (short story),29707,Produced by John,new eBooks .
5b47447fc2a6ec696cd2b6d3de7473d715b75223,train,gutenberg,http://www.gutenberg.org/ebooks/9312.txt.utf-8,184721,http://en.wikipedia.org/wiki/The_Bourne_Identity_(novel),The Bourne Identity (novel),38109,Produced by Juliet,new eBooks .
5bac8c9c918869b5e59fab36c21fbd914f0e26a0,train,gutenberg,http://www.gutenberg.org/ebooks/13511.txt.utf-8,246920,http://en.wikipedia.org/wiki/The_Captain's_Daughter,The Captain's Daughter,50603,E-text prepared by,new eBooks .
5d98d6db87225fde51cea450d8712cb6073df2e7,train,gutenberg,http://www.gutenberg.org/ebooks/2414.txt.utf-8,265562,http://en.wikipedia.org/wiki/Clig%C3%A8s,Cligès,56016,Produced by T.,new eBooks .
5e34e97ac8ff6cfb0f6e6e2ddcb4c23e55ea1c78,test,gutenberg,http://www.gutenberg.org/files/51161/51161-0.txt,1649337,http://en.wikipedia.org/wiki/Degeneration_(Nordau),Degeneration (Nordau),308550,Produced by Giovanni,new eBooks .
5e51efd017946e72a87da7f0c589b3b3aefdf5ec,train,gutenberg,http://www.gutenberg.org/ebooks/10096.txt.utf-8,129984,http://en.wikipedia.org/wiki/The_Trojan_Women,The Trojan Women,26875,Produced by Juliet,http : //www.gutenberg.net/GUTINDEX.ALL
5ebba624b541052be18e8fe9715dd76d7d2a9f57,train,gutenberg,http://www.gutenberg.org/ebooks/968.txt.utf-8,1937533,http://en.wikipedia.org/wiki/Martin_Chuzzlewit,Martin Chuzzlewit,414392,Produced by Donald,new eBooks .
5ed5c13f17141e243fab9c10c511f2e19333c52e,train,gutenberg,http://www.gutenberg.org/ebooks/13159.txt.utf-8,1472705,http://en.wikipedia.org/wiki/Illusions_perdues,Illusions perdues,293809,Produced by Dagny,new eBooks .
5f1a17e28f5bf12c6b2b5e740eea7df6fd055411,train,gutenberg,http://www.gutenberg.org/ebooks/209.txt.utf-8,252974,http://en.wikipedia.org/wiki/The_Turn_of_the_Screw,The Turn of the Screw,53888,Produced by Judith,new eBooks .
5f6c1b6360c73d8e677d9afb7aeb7cf722e79b46,train,gutenberg,http://www.gutenberg.org/ebooks/4297.txt.utf-8,327306,http://en.wikipedia.org/wiki/Eve's_Ransom,Eve's Ransom,68410,Produced by Charles,new eBooks .
5f6df6afc107cfc05dd4bfc6fe963ae89aa9ab7f,train,gutenberg,http://www.gutenberg.org/ebooks/43111.txt.utf-8,2010223,http://en.wikipedia.org/wiki/David_Copperfield,David Copperfield,430061,COPPERFIELD*** E-text prepared,new eBooks .
6023bce51da121490e56cac51d6e1048afbcf89b,train,gutenberg,http://www.gutenberg.org/ebooks/363.txt.utf-8,256614,http://en.wikipedia.org/wiki/The_Oakdale_Affair,The Oakdale Affair,51661,Produced by Judith,new eBooks .
6037c8d1ab3bd11a8ce68d1319805be7f27bb2d9,train,gutenberg,http://www.gutenberg.org/ebooks/16804.txt.utf-8,402175,http://en.wikipedia.org/wiki/An_Eye_for_an_Eye_(novel),An Eye for an Eye (novel),84264,E-text prepared by,new eBooks .
604973478b38d259afd9aa46cfcf3ef652e4e41e,train,gutenberg,http://www.gutenberg.org/ebooks/208.txt.utf-8,144615,http://en.wikipedia.org/wiki/Daisy_Miller,Daisy Miller,28770,Produced by Judith,new eBooks .
60510bf4be495aeb1b4640a7a058b4ae7c04b884,test,gutenberg,http://www.gutenberg.org/ebooks/165.txt.utf-8,669241,http://en.wikipedia.org/wiki/McTeague,McTeague,139123,Produced by Pauline,new eBooks .
608b8bcc44bdd6e1c03517468ebad835aa98ec28,test,gutenberg,http://www.gutenberg.org/files/44015/44015-0.txt,371929,http://en.wikipedia.org/wiki/The_Fatal_Dowry,The Fatal Dowry,72553,Produced by Robert,new eBooks .
611816a18317e38abc3925764071c6642d0b5dfe,train,gutenberg,http://www.gutenberg.org/files/1154/1154-0.txt,440952,http://en.wikipedia.org/wiki/The_Voyages_of_Doctor_Dolittle,The Voyages of Doctor Dolittle,86957,Produced by Emmy,new eBooks .
6170d11ebfa00d85063ebe89d214cc6db25e6404,train,gutenberg,http://www.gutenberg.org/ebooks/852.txt.utf-8,862167,http://en.wikipedia.org/wiki/Democracy_and_Education,Democracy and Education,154949,Produced by David,new eBooks .
618d2f89837edfa994dc76be81ddfb7a39434754,train,gutenberg,http://www.gutenberg.org/ebooks/1695.txt.utf-8,347968,http://en.wikipedia.org/wiki/The_Man_Who_Was_Thursday,The Man Who Was Thursday,70251,Produced by Harry,new eBooks .
61ea6d12378050c7293a15a1840045f02a5e0b04,train,gutenberg,http://www.gutenberg.org/ebooks/463.txt.utf-8,286203,http://en.wikipedia.org/wiki/The_Red_Badge_of_Courage,The Red Badge of Courage,57142,Produced by Judith,new eBooks .
634532a39b97cfa3270d6fea7e1502f45f210b50,train,gutenberg,http://www.gutenberg.org/ebooks/14522.txt.utf-8,86719,http://en.wikipedia.org/wiki/The_Canterville_Ghost,The Canterville Ghost,16716,E-text prepared by,new eBooks .
63d1ef129001838ed7c2ec57afee68ea774c2460,test,gutenberg,http://www.gutenberg.org/ebooks/14848.txt.utf-8,21739,http://en.wikipedia.org/wiki/The_Story_of_Miss_Moppet,The Story of Miss Moppet,3661,Produced by Robert,new eBooks .
644bc48c61db7d55bee0e9fd7f5cfc83f520a976,train,gutenberg,http://www.gutenberg.org/ebooks/816.txt.utf-8,866214,http://en.wikipedia.org/wiki/Democracy_in_America,Democracy in America,160838,Produced by David,new eBooks .
649b0226185fca8a5bbfedb6fa0c2688c271f8be,train,gutenberg,http://www.gutenberg.org/ebooks/1608.txt.utf-8,376168,http://en.wikipedia.org/wiki/La_Dame_aux_Cam%C3%A9lias,La Dame aux Camélias,80028,Produced by Dianne,new eBooks .
651a041fdae2f242a0b254eeb7fe1526fc2e093a,train,gutenberg,http://www.gutenberg.org/ebooks/107.txt.utf-8,816286,http://en.wikipedia.org/wiki/Far_from_the_Madding_Crowd,Far from the Madding Crowd,165616,E-text prepared by,new eBooks .
65ba9ee675bf87cff5d76e2a27c0652adb69381b,train,gutenberg,http://www.gutenberg.org/ebooks/1232.txt.utf-8,305878,http://en.wikipedia.org/wiki/The_Prince,The Prince,59369,Produced by John,new eBooks .
660773d96215d8a9c1dc486a0a9bfd2b0cd2e5b7,test,gutenberg,http://www.gutenberg.org/ebooks/41.txt.utf-8,90720,http://en.wikipedia.org/wiki/The_Legend_of_Sleepy_Hollow,The Legend of Sleepy Hollow,17186,Produced by Ilana,new eBooks .
66b2162649e752116e5f975088df9d7ee7f8401a,train,gutenberg,http://www.gutenberg.org/ebooks/1064.txt.utf-8,33931,http://en.wikipedia.org/wiki/The_Masque_of_the_Red_Death,The Masque of the Red Death,6045,Produced by Levent,new eBooks .
67161aa1a00a7151b4b0d43229d177363f8c5568,train,gutenberg,http://www.gutenberg.org/ebooks/2413.txt.utf-8,685275,http://en.wikipedia.org/wiki/Madame_Bovary,Madame Bovary,139139,Produced by An,new eBooks .
680f6eb1643e7424ed8735e35af705142a6b0b62,train,gutenberg,http://www.gutenberg.org/ebooks/18428.txt.utf-8,123539,http://en.wikipedia.org/wiki/The_Feast_at_Solhaug,The Feast at Solhaug,25128,E-text prepared by,new eBooks .
68e4c21a5ff3a6ffb04ccdb9831d549b7ebfc90e,train,gutenberg,http://www.gutenberg.org/ebooks/2815.txt.utf-8,426232,http://en.wikipedia.org/wiki/Democracy:_An_American_Novel,Democracy: An American Novel,84497,Produced by An,new eBooks .
690d125ac5be2294cfb3af1cc95cfb5b3faa1366,train,gutenberg,http://www.gutenberg.org/files/521/521-0.txt,653222,http://en.wikipedia.org/wiki/Robinson_Crusoe,Robinson Crusoe,141539,ROBINSON CRUSOE*** Transcribed,new eBooks .
692d7e93fd4714b12853d76b453e4bfeef8c3ac6,train,gutenberg,http://www.gutenberg.org/ebooks/36603.txt.utf-8,217129,http://en.wikipedia.org/wiki/The_Yellow_Chief:_A_Romance_of_the_Rocky_Mountains,The Yellow Chief: A Romance of the Rocky Mountains,43794,Produced by Nick,new eBooks .
6963fca5fa63778623b93b656f9da7389aad065c,train,gutenberg,http://www.gutenberg.org/ebooks/4093.txt.utf-8,204108,http://en.wikipedia.org/wiki/Hedda_Gabler,Hedda Gabler,43483,Produced by Douglas,new eBooks .
698b8ef8efd1e1191c0c188f1767e1e2e7e5a12c,train,gutenberg,http://www.gutenberg.org/ebooks/5071.txt.utf-8,165190,http://en.wikipedia.org/wiki/The_Philanderer,The Philanderer,35874,Produced by Jim,new eBooks .
6a659de3aa344680261aaf152a26bf7a20fe22f2,train,gutenberg,http://www.gutenberg.org/files/3155/3155-0.txt,644166,http://en.wikipedia.org/wiki/She:_A_History_of_Adventure,She: A History of Adventure,133256,Produced by John,new eBooks .
6a871d6f5f4bd27168a57272d80b6eaff5a8329a,test,gutenberg,http://www.gutenberg.org/ebooks/3782.txt.utf-8,466315,http://en.wikipedia.org/wiki/Huntingtower_(novel),Huntingtower (novel),96864,Produced by Edward,new eBooks .
6b63890ba5900ef88f6a04c5da1b522bb618a9c8,train,gutenberg,http://www.gutenberg.org/ebooks/6791.txt.utf-8,236173,http://en.wikipedia.org/wiki/Mary_Stuart_(play),Mary Stuart (play),47993,Produced by Tapio,new eBooks .
6b802a81a62df7b9bf1ce142f1766397c3ed9ef9,train,gutenberg,http://www.gutenberg.org/ebooks/16753.txt.utf-8,133760,http://en.wikipedia.org/wiki/The_Noble_Spanish_Soldier,The Noble Spanish Soldier,26713,This etext was,new eBooks .
6b881cac500f954036851b4545272674389b0e82,train,gutenberg,http://www.gutenberg.org/ebooks/3296.txt.utf-8,632173,http://en.wikipedia.org/wiki/Confessions_(Augustine),Confessions (Augustine),134308,Produced by Robert,new eBooks .
6b92f0057a67fe3d24cce544969e5e17fec0b45c,test,gutenberg,http://www.gutenberg.org/ebooks/4223.txt.utf-8,521223,http://en.wikipedia.org/wiki/The_Mystery_of_a_Hansom_Cab,The Mystery of a Hansom Cab,108767,Produced by Col,new eBooks .
6b94891a91a8eeb5618a0575d341338cf0d9a82f,train,gutenberg,http://www.gutenberg.org/ebooks/1249.txt.utf-8,128004,http://en.wikipedia.org/wiki/Anthem_(novella),Anthem (novella),25329,This Etext was,by Ayn Rand
6bb78f3d321f2a5b63edf9ffcfb4900f73ecd4dc,train,gutenberg,http://www.gutenberg.org/files/1399/1399-0.txt,2026606,http://en.wikipedia.org/wiki/Anna_Karenina,Anna Karenina,417339,Produced by David,new eBooks .
6bdca41d52b739bac71883b99a5a49c9c4afb05a,train,gutenberg,http://www.gutenberg.org/ebooks/5137.txt.utf-8,103108,http://en.wikipedia.org/wiki/Fair_Em,Fair Em,19053,Produced by Tony,new eBooks .
6cfe7052daf187b667538b2858849a84c1f6b049,valid,gutenberg,http://www.gutenberg.org/ebooks/5165.txt.utf-8,731399,http://en.wikipedia.org/wiki/Innocent:_Her_Fancy_and_His_Fact,Innocent: Her Fancy and His Fact,153606,Produced by Charles,new eBooks .
6d3020e7252fb731314bad3522cd416af124a3f0,valid,gutenberg,http://www.gutenberg.org/ebooks/37651.txt.utf-8,108657,http://en.wikipedia.org/wiki/The_New_Paul_and_Virginia,The New Paul and Virginia,21526,Produced by Christine,new eBooks .
6dede499df79827ea44d634f07b998b90ee4a05d,test,gutenberg,http://www.gutenberg.org/ebooks/22158.txt.utf-8,509940,http://en.wikipedia.org/wiki/The_Lure_of_the_Mask,The Lure of the Mask,104756,Produced by Rick,new eBooks .
6e0473730d1d65dc684496b943863033e13093c4,train,gutenberg,http://www.gutenberg.org/ebooks/32405.txt.utf-8,94826,http://en.wikipedia.org/wiki/Augusta_Triumphans,Augusta Triumphans,18316,E-text prepared by,new eBooks .
6e3b7afa7408ab6c6f63b29841f1ed5139311571,train,gutenberg,http://www.gutenberg.org/ebooks/897.txt.utf-8,189724,http://en.wikipedia.org/wiki/The_Rose_and_the_Ring,The Rose and the Ring,39373,Produced by Dianne,new eBooks .
6e7da219c69bf781134fac6c34fb3a8470d2b0d2,test,gutenberg,http://www.gutenberg.org/ebooks/35447.txt.utf-8,387320,http://en.wikipedia.org/wiki/Comrades:_A_Story_of_Social_Adventure_in_California,Comrades: A Story of Social Adventure in California,76590,Produced by David,new eBooks .
6f1e8b48580a3f57556ea3fcb129bb0024cf1567,train,gutenberg,http://www.gutenberg.org/ebooks/25579.txt.utf-8,1191101,http://en.wikipedia.org/wiki/Ralph_the_Heir,Ralph the Heir,251525,E-text prepared by,new eBooks .
6f3ad450626da555b1420ec128ed1c4fbab64ac8,train,gutenberg,http://www.gutenberg.org/files/767/767-0.txt,403059,http://en.wikipedia.org/wiki/Agnes_Grey,Agnes Grey,84497,Transcribed from the,new eBooks .
6fc88efa5357b958b072332a14efd3e33cf4e4c0,train,gutenberg,http://www.gutenberg.org/ebooks/7998.txt.utf-8,107405,http://en.wikipedia.org/wiki/The_Frogs,The Frogs,21772,Produced by Ted,new eBooks .
6fe349aaec027415d3cf64f2e667ea425908f004,train,gutenberg,http://www.gutenberg.org/ebooks/153.txt.utf-8,841973,http://en.wikipedia.org/wiki/Jude_the_Obscure,Jude the Obscure,173479,E-text prepared by,new eBooks .
706d21321f927fefba090bf9af88835ac99035b0,train,gutenberg,http://www.gutenberg.org/ebooks/1118.txt.utf-8,158500,http://en.wikipedia.org/wiki/Much_Ado_About_Nothing,Much Ado About Nothing,32669,This eBook is,FULL LICENSE ***
7106fc99070090d24c52168a4d1e0727b296fa20,train,gutenberg,http://www.gutenberg.org/ebooks/22162.txt.utf-8,126523,http://en.wikipedia.org/wiki/Book_of_Ruth,Book of Ruth,25783,Produced by Al,new eBooks .
7162d653cc3ccecd569009c27b38dac1da6499ee,train,gutenberg,http://www.gutenberg.org/ebooks/5364.txt.utf-8,1014206,http://en.wikipedia.org/wiki/The_Inside_of_the_Cup,The Inside of the Cup,207598,Produced by David,new eBooks .
72ddeff1fe6bb9841d1c1da4b3031001bf6b1f58,test,gutenberg,http://www.gutenberg.org/ebooks/35.txt.utf-8,201930,http://en.wikipedia.org/wiki/The_Time_Machine,The Time Machine,40568,The Time Machine,new eBooks .
734b9fb0720e2ae157c8a35a7d8f5e9878a56862,train,gutenberg,http://www.gutenberg.org/ebooks/507.txt.utf-8,1195643,http://en.wikipedia.org/wiki/Adam_Bede,Adam Bede,254515,Produced by An,new eBooks .
738d49798508ebd054495ad3d38276ff8bfda0ff,train,gutenberg,http://www.gutenberg.org/ebooks/51263.txt.utf-8,283781,http://en.wikipedia.org/wiki/The_Scarecrow_of_Oz,The Scarecrow of Oz,57563,Produced by David,new eBooks .
73c7be237bdfb805034477c22066367b6ce7ddb3,train,gutenberg,http://www.gutenberg.org/ebooks/17854.txt.utf-8,244121,http://en.wikipedia.org/wiki/The_Sport_of_the_Gods,The Sport of the Gods,51556,Produced by Robert,new eBooks .
7509505e9ad6632c32e3f831f2d1026aeb6a6f77,train,gutenberg,http://www.gutenberg.org/ebooks/2302.txt.utf-8,316394,http://en.wikipedia.org/wiki/Poor_Folk,Poor Folk,66930,Produced by Martin,new eBooks .
75871827f179df4ea960b4d93054d165cc042895,train,gutenberg,http://www.gutenberg.org/ebooks/3490.txt.utf-8,164053,http://en.wikipedia.org/wiki/The_Admirable_Crichton,The Admirable Crichton,35797,Produced by Charles,new eBooks .
